seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

0.06    	-11.98  	4.77    	50.81   	-3.01   	2.72    	-0.01   	4.42    	-       	
0.24    	-14.56  	4.90    	50.12   	-3.01   	2.72    	-0.01   	4.39    	gaze started: billboard_image_1	
0.27    	-14.59  	4.95    	50.11   	-3.01   	2.72    	-0.01   	4.39    	-       	
0.29    	-14.66  	5.12    	50.09   	-3.01   	2.72    	-0.01   	4.41    	-       	
0.32    	-14.60  	5.20    	50.11   	-3.01   	2.72    	-0.01   	4.41    	-       	
0.35    	-14.62  	5.14    	50.10   	-3.01   	2.72    	-0.01   	4.41    	gaze fixated: billboard_image_1	
0.37    	-14.85  	4.87    	50.04   	-3.01   	2.72    	-0.01   	4.42    	-       	
0.40    	-14.85  	4.84    	50.04   	-3.01   	2.72    	-0.01   	4.42    	-       	
0.43    	-14.68  	5.19    	50.09   	-3.01   	2.72    	-0.01   	4.33    	-       	
0.45    	-17.19  	5.71    	49.41   	-3.01   	2.72    	-0.01   	4.43    	-       	
0.48    	-17.43  	5.64    	49.35   	-3.01   	2.72    	-0.01   	4.38    	-       	
0.50    	-17.13  	5.73    	49.43   	-3.01   	2.72    	-0.01   	4.37    	-       	
0.53    	-16.95  	5.31    	49.48   	-3.01   	2.72    	-0.01   	4.37    	-       	
0.56    	-16.91  	5.31    	49.49   	-3.01   	2.72    	-0.01   	4.37    	-       	
0.58    	-16.88  	5.32    	49.50   	-3.01   	2.72    	-0.01   	4.36    	-       	
0.60    	-16.87  	5.34    	49.50   	-3.01   	2.72    	-0.01   	4.34    	-       	
0.63    	-16.85  	5.42    	49.50   	-3.01   	2.72    	-0.01   	4.35    	-       	
0.66    	-16.81  	5.43    	49.52   	-3.01   	2.72    	-0.01   	4.35    	-       	
0.68    	-16.72  	5.48    	49.54   	-3.01   	2.72    	-0.01   	4.32    	-       	
0.71    	-11.91  	4.21    	51.39   	-3.01   	2.72    	-0.01   	4.34    	-       	
0.76    	-3.75   	0.28    	31.07   	-3.01   	2.72    	-0.01   	4.26    	gaze ended: billboard_image_1	
0.81    	-4.21   	0.28    	35.99   	-3.01   	2.72    	-0.01   	4.27    	-       	
0.85    	-4.12   	0.28    	34.16   	-3.01   	2.72    	-0.01   	4.27    	-       	
0.90    	-4.32   	0.28    	33.42   	-3.01   	2.72    	-0.01   	4.28    	-       	
0.95    	-2.33   	0.27    	75.44   	-3.01   	2.72    	-0.01   	4.34    	-       	
1.00    	-1.93   	0.27    	112.31  	-3.01   	2.72    	-0.01   	4.35    	-       	
1.06    	-0.25   	0.27    	143.64  	-3.02   	2.72    	-0.01   	4.34    	-       	
1.13    	-0.13   	0.27    	153.85  	-3.02   	2.72    	-0.01   	4.35    	-       	
