seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

0.08    	-4.62   	0.28    	21.34   	-3.02   	2.67    	0.09    	4.05    	-       	
0.22    	-4.71   	0.28    	23.19   	-3.02   	2.67    	0.09    	4.05    	-       	
0.26    	-5.75   	0.27    	124.16  	-3.02   	2.67    	0.09    	4.14    	-       	
0.31    	3.54    	0.24    	444.39  	-3.02   	2.67    	0.09    	4.07    	-       	
0.34    	0.00    	0.00    	0.00    	-3.02   	2.67    	0.09    	4.07    	-       	
0.37    	0.00    	0.00    	0.00    	-3.02   	2.67    	0.09    	4.08    	-       	
0.42    	0.50    	0.27    	455.25  	-3.02   	2.67    	0.09    	4.10    	-       	
0.46    	-0.11   	0.27    	319.18  	-3.02   	2.67    	0.09    	4.12    	-       	
0.51    	0.54    	0.27    	407.70  	-3.02   	2.67    	0.09    	4.14    	-       	
0.57    	0.99    	0.27    	467.56  	-3.02   	2.67    	0.09    	4.18    	-       	
0.61    	1.20    	0.27    	444.94  	-3.02   	2.67    	0.09    	4.23    	-       	
0.67    	0.39    	0.27    	358.88  	-3.02   	2.67    	0.10    	4.26    	-       	
0.72    	0.89    	0.27    	520.79  	-3.02   	2.67    	0.12    	4.32    	-       	
0.77    	3.60    	0.25    	675.15  	-3.02   	2.66    	0.15    	4.38    	-       	
0.79    	7.15    	6.75    	284.76  	-3.02   	2.66    	0.19    	4.57    	-       	
0.82    	0.00    	0.00    	0.00    	-3.02   	2.66    	0.24    	4.62    	gaze started: billboard_image_2	
0.85    	0.00    	0.00    	0.00    	-3.02   	2.66    	0.27    	4.60    	-       	
0.87    	0.00    	0.00    	0.00    	-3.02   	2.66    	0.30    	4.61    	-       	
0.90    	10.16   	3.23    	283.62  	-3.02   	2.66    	0.33    	4.63    	-       	
0.92    	0.00    	0.00    	0.00    	-3.02   	2.66    	0.38    	4.64    	-       	
0.95    	0.00    	0.00    	0.00    	-3.02   	2.66    	0.41    	4.64    	-       	
0.98    	10.96   	3.82    	284.27  	-3.02   	2.66    	0.45    	4.67    	-       	
1.00    	11.01   	4.00    	284.25  	-3.02   	2.66    	0.50    	4.70    	-       	
1.03    	11.32   	3.85    	284.16  	-3.02   	2.66    	0.54    	4.71    	-       	
1.06    	0.00    	0.00    	0.00    	-3.02   	2.66    	0.59    	4.76    	-       	
1.12    	0.00    	0.00    	0.00    	-3.02   	2.66    	0.65    	4.76    	-       	
1.15    	11.28   	4.59    	283.66  	-3.02   	2.66    	0.71    	4.81    	-       	
