seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

0.11    	0.02    	0.28    	240.14  	-2.69   	3.00    	0.48    	3.77    	-       	
0.22    	-14.87  	5.36    	50.04   	-2.69   	3.00    	0.48    	3.88    	-       	
0.26    	-16.37  	5.01    	49.63   	-2.69   	3.00    	0.48    	3.84    	gaze started: billboard_image_1	
0.28    	-15.92  	5.26    	49.75   	-2.69   	3.00    	0.48    	3.88    	-       	
0.31    	-15.48  	5.75    	49.87   	-2.69   	3.00    	0.48    	3.86    	-       	
0.34    	-15.67  	5.33    	49.82   	-2.69   	3.00    	0.48    	3.85    	-       	
0.37    	-15.78  	5.23    	49.79   	-2.70   	3.00    	0.48    	3.85    	-       	
0.39    	-15.78  	5.12    	49.79   	-2.70   	3.00    	0.48    	3.85    	-       	
0.42    	-15.88  	5.14    	49.76   	-2.70   	3.00    	0.48    	3.86    	-       	
0.45    	-15.83  	5.27    	49.78   	-2.70   	3.00    	0.48    	3.84    	-       	
0.47    	-15.29  	5.65    	49.92   	-2.70   	3.00    	0.48    	3.86    	-       	
0.51    	-15.89  	5.45    	49.76   	-2.70   	3.00    	0.48    	3.85    	gaze fixated: billboard_image_1	
0.54    	-16.08  	5.23    	49.71   	-2.70   	3.00    	0.48    	3.85    	-       	
0.56    	-15.97  	5.22    	49.74   	-2.70   	3.00    	0.48    	3.87    	-       	
0.60    	-15.62  	5.03    	49.83   	-2.70   	3.00    	0.48    	3.96    	-       	
0.65    	-9.94   	0.27    	84.40   	-2.70   	3.00    	0.48    	3.85    	-       	
0.81    	-6.23   	0.27    	49.07   	-2.70   	3.00    	0.48    	3.96    	gaze ended: billboard_image_1	
0.85    	-6.03   	0.28    	43.10   	-2.70   	3.00    	0.48    	3.97    	-       	
0.91    	-5.34   	0.28    	41.02   	-2.70   	3.00    	0.49    	3.98    	-       	
0.95    	-5.37   	0.28    	39.28   	-2.70   	3.00    	0.51    	3.99    	-       	
1.01    	-5.14   	0.28    	40.11   	-2.70   	3.00    	0.54    	4.00    	-       	
1.06    	-5.29   	0.28    	40.60   	-2.70   	3.00    	0.58    	4.00    	-       	
1.11    	-5.24   	0.28    	42.63   	-2.70   	3.00    	0.63    	3.95    	-       	
1.16    	-5.44   	0.27    	40.87   	-2.70   	3.00    	0.69    	3.91    	-       	
1.21    	-5.42   	0.28    	40.45   	-2.70   	3.00    	0.76    	3.83    	-       	
1.26    	-5.28   	0.28    	38.10   	-2.70   	3.00    	0.84    	3.80    	-       	
1.31    	-10.49  	0.27    	75.47   	-2.70   	3.00    	0.93    	3.74    	-       	
1.34    	-13.28  	5.00    	50.46   	-2.70   	3.00    	1.03    	3.77    	-       	
1.37    	-14.03  	5.56    	50.26   	-2.70   	3.00    	1.14    	3.82    	gaze started: billboard_image_1	
1.39    	-14.13  	4.83    	50.23   	-2.70   	3.00    	1.20    	3.75    	-       	
1.42    	-14.22  	5.12    	50.21   	-2.70   	3.00    	1.26    	3.76    	-       	
1.45    	-14.79  	4.65    	50.06   	-2.70   	3.00    	1.33    	3.78    	-       	
1.47    	-14.62  	4.59    	50.10   	-2.70   	3.00    	1.40    	3.78    	-       	
1.50    	-14.55  	4.70    	50.12   	-2.70   	3.00    	1.47    	3.79    	-       	
1.53    	-14.37  	4.82    	50.17   	-2.70   	3.00    	1.54    	3.79    	-       	
1.56    	-14.41  	4.83    	50.16   	-2.70   	3.00    	1.65    	3.77    	-       	
1.58    	-14.42  	4.83    	50.16   	-2.70   	3.00    	1.72    	3.77    	-       	
1.61    	-14.29  	4.82    	50.19   	-2.70   	3.00    	1.80    	3.75    	gaze fixated: billboard_image_1	
1.64    	-14.16  	4.89    	50.23   	-2.70   	3.00    	1.89    	3.74    	-       	
1.66    	-14.18  	4.98    	50.22   	-2.70   	3.00    	1.98    	3.74    	-       	
1.69    	-14.38  	4.99    	50.17   	-2.70   	3.00    	2.06    	3.75    	-       	
1.71    	-15.65  	4.86    	49.83   	-2.70   	3.00    	2.16    	3.81    	-       	
1.74    	-17.54  	4.87    	49.32   	-2.70   	3.00    	2.25    	3.78    	-       	
1.78    	-17.37  	4.87    	49.37   	-2.70   	3.00    	2.35    	3.77    	-       	
1.80    	-17.27  	4.86    	49.39   	-2.70   	3.00    	2.50    	3.79    	-       	
1.83    	-17.21  	4.94    	49.41   	-2.69   	3.00    	2.59    	3.79    	-       	
1.86    	-17.13  	4.94    	49.43   	-2.69   	3.00    	2.69    	3.81    	-       	
1.88    	-17.23  	4.93    	49.40   	-2.69   	3.01    	2.82    	3.82    	-       	
1.90    	-17.17  	5.05    	49.42   	-2.69   	3.00    	2.92    	3.82    	-       	
1.93    	-17.31  	5.07    	49.38   	-2.69   	3.01    	3.03    	3.83    	-       	
1.96    	-17.27  	5.08    	49.39   	-2.69   	3.01    	3.16    	3.84    	-       	
1.98    	-17.06  	5.16    	49.45   	-2.69   	3.01    	3.26    	3.85    	-       	
2.01    	-17.24  	5.04    	49.40   	-2.69   	3.01    	3.39    	3.86    	-       	
2.04    	-17.22  	5.06    	49.41   	-2.69   	3.01    	3.52    	3.86    	-       	
2.06    	-17.22  	4.93    	49.40   	-2.69   	3.01    	3.65    	3.88    	-       	
2.10    	-17.23  	4.92    	49.40   	-2.69   	3.01    	3.77    	3.89    	-       	
2.12    	-17.38  	4.87    	49.36   	-2.69   	3.01    	3.97    	3.90    	-       	
2.15    	-17.45  	4.83    	49.34   	-2.69   	3.01    	4.09    	3.90    	-       	
2.18    	-17.56  	4.80    	49.31   	-2.69   	3.01    	4.23    	3.91    	-       	
2.20    	-17.54  	4.74    	49.32   	-2.69   	3.01    	4.38    	3.92    	-       	
