seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

0.02    	0.00    	0.00    	0.00    	-2.71   	3.09    	0.53    	3.15    	-       	
0.04    	-14.18  	5.24    	50.22   	-2.71   	3.09    	0.54    	3.06    	-       	
0.07    	-15.60  	5.99    	49.84   	-2.72   	3.10    	0.56    	3.15    	gaze started: billboard_image_1	
0.08    	-14.99  	5.45    	50.00   	-2.72   	3.10    	0.57    	3.16    	-       	
0.11    	-14.64  	5.71    	50.10   	-2.72   	3.10    	0.58    	3.16    	-       	
0.13    	-14.40  	5.65    	50.16   	-2.72   	3.10    	0.61    	3.14    	-       	
0.15    	-14.57  	5.27    	50.12   	-2.72   	3.10    	0.63    	3.15    	-       	
0.17    	-15.32  	5.61    	49.92   	-2.72   	3.10    	0.65    	3.23    	-       	
0.20    	-15.19  	5.18    	49.95   	-2.72   	3.10    	0.66    	3.21    	-       	
0.21    	-15.35  	5.61    	49.91   	-2.72   	3.10    	0.69    	3.20    	-       	
0.23    	-15.37  	5.68    	49.90   	-2.72   	3.10    	0.70    	3.19    	-       	
0.25    	-15.54  	5.88    	49.86   	-2.72   	3.10    	0.73    	3.20    	-       	
0.27    	-15.71  	6.04    	49.81   	-2.72   	3.10    	0.74    	3.25    	-       	
0.30    	-15.44  	5.34    	49.88   	-2.72   	3.10    	0.76    	3.22    	-       	
0.32    	-13.93  	6.32    	50.29   	-2.72   	3.10    	0.79    	3.25    	-       	
0.33    	-13.58  	6.28    	50.38   	-2.72   	3.10    	0.81    	3.20    	-       	
0.35    	-13.63  	6.45    	50.37   	-2.72   	3.10    	0.82    	3.28    	-       	
0.38    	-13.62  	6.63    	50.37   	-2.72   	3.10    	0.84    	3.27    	-       	
0.40    	-13.86  	6.22    	50.30   	-2.72   	3.10    	0.86    	3.24    	-       	
0.42    	-13.30  	6.06    	50.45   	-2.72   	3.10    	0.88    	3.27    	-       	
0.43    	-12.16  	5.88    	50.76   	-2.72   	3.10    	0.90    	3.31    	-       	
0.46    	-11.40  	5.38    	50.96   	-2.71   	3.10    	0.91    	3.28    	-       	
0.47    	0.00    	0.00    	0.00    	-2.71   	3.10    	0.93    	3.28    	-       	
0.49    	0.00    	0.00    	0.00    	-2.71   	3.10    	0.95    	3.30    	-       	
0.52    	0.00    	0.00    	0.00    	-2.70   	3.10    	0.97    	3.39    	-       	
0.53    	0.00    	0.00    	0.00    	-2.70   	3.10    	0.99    	3.45    	-       	
0.55    	0.00    	0.00    	0.00    	-2.70   	3.11    	1.00    	3.43    	-       	
0.57    	0.00    	0.00    	0.00    	-2.70   	3.11    	1.02    	3.41    	-       	
0.59    	0.00    	0.00    	0.00    	-2.70   	3.11    	1.04    	3.45    	-       	
0.62    	0.00    	0.00    	0.00    	-2.70   	3.11    	1.06    	3.47    	-       	
0.63    	0.00    	0.00    	0.00    	-2.70   	3.11    	1.08    	3.50    	-       	
0.67    	0.00    	0.00    	0.00    	-2.71   	3.12    	1.09    	3.39    	-       	
0.68    	0.00    	0.00    	0.00    	-2.71   	3.12    	1.12    	3.38    	-       	
0.71    	-17.82  	6.77    	49.24   	-2.72   	3.12    	1.13    	3.34    	-       	
0.72    	-18.52  	6.35    	49.06   	-2.72   	3.12    	1.16    	3.34    	gaze started: billboard_image_1	
0.76    	0.00    	0.00    	0.00    	-2.73   	3.12    	1.16    	3.28    	-       	
0.77    	-18.14  	5.46    	49.16   	-2.73   	3.12    	1.19    	3.27    	-       	
0.80    	-17.25  	6.02    	49.40   	-2.73   	3.12    	1.20    	3.29    	gaze started: billboard_image_1	
0.82    	-15.65  	5.80    	49.83   	-2.73   	3.12    	1.23    	3.25    	-       	
0.83    	-15.18  	5.70    	49.95   	-2.74   	3.12    	1.25    	3.32    	-       	
0.87    	-14.69  	5.02    	50.08   	-2.74   	3.12    	1.26    	3.29    	-       	
0.88    	-13.39  	4.61    	50.43   	-2.73   	3.12    	1.30    	3.26    	-       	
0.90    	0.00    	0.00    	0.00    	-2.73   	3.12    	1.32    	3.31    	-       	
0.94    	-2.94   	0.27    	139.83  	-2.73   	3.12    	1.35    	3.37    	-       	
0.98    	2.02    	0.27    	77.76   	-2.73   	3.12    	1.38    	3.42    	-       	
1.01    	1.54    	0.27    	72.11   	-2.73   	3.12    	1.43    	3.35    	-       	
1.04    	3.44    	0.25    	79.06   	-2.72   	3.12    	1.49    	3.29    	-       	
1.07    	1.88    	0.27    	66.89   	-2.72   	3.12    	1.54    	3.20    	-       	
1.10    	4.05    	0.24    	88.76   	-2.71   	3.12    	1.62    	3.22    	-       	
1.14    	2.68    	0.26    	89.18   	-2.71   	3.12    	1.68    	3.21    	-       	
1.17    	2.42    	0.27    	86.87   	-2.71   	3.12    	1.76    	3.18    	-       	
1.23    	16.38   	0.28    	189.30  	-2.70   	3.12    	1.83    	3.15    	-       	
1.26    	39.72   	0.14    	684.12  	-2.70   	3.12    	1.92    	3.15    	-       	
1.31    	11.23   	0.27    	231.18  	-2.69   	3.12    	2.06    	3.15    	-       	
1.35    	4.11    	0.25    	121.30  	-2.69   	3.11    	2.16    	3.15    	-       	
1.39    	3.84    	0.25    	119.56  	-2.69   	3.11    	2.31    	3.19    	-       	
1.43    	5.47    	0.23    	77.38   	-2.67   	3.11    	2.44    	3.23    	-       	
1.46    	11.23   	0.20    	27.12   	-2.66   	3.11    	2.55    	3.29    	-       	
1.50    	12.65   	0.16    	13.57   	-2.64   	3.10    	2.68    	3.33    	-       	
1.54    	11.90   	0.17    	6.22    	-2.63   	3.10    	2.78    	3.35    	-       	
1.60    	10.75   	0.21    	6.49    	-2.62   	3.10    	2.94    	3.32    	-       	
1.63    	12.49   	0.17    	7.72    	-2.61   	3.10    	3.14    	3.32    	-       	
1.66    	12.24   	0.17    	6.32    	-2.60   	3.09    	3.27    	3.35    	-       	
1.69    	11.58   	0.17    	5.62    	-2.60   	3.09    	3.37    	3.36    	-       	
1.72    	8.30    	0.19    	3.49    	-2.60   	3.09    	3.49    	3.37    	-       	
1.75    	7.67    	0.19    	3.93    	-2.60   	3.09    	3.64    	3.35    	-       	
1.78    	7.89    	0.19    	3.96    	-2.60   	3.09    	3.76    	3.39    	-       	
1.81    	7.67    	0.20    	4.31    	-2.60   	3.09    	3.89    	3.36    	-       	
1.84    	8.04    	0.20    	4.50    	-2.60   	3.09    	4.06    	3.38    	-       	
1.86    	7.61    	0.20    	4.55    	-2.60   	3.09    	4.20    	3.36    	-       	
1.90    	7.05    	0.20    	4.17    	-2.60   	3.09    	4.34    	3.34    	-       	
1.92    	6.91    	0.20    	4.35    	-2.60   	3.09    	4.51    	3.31    	-       	
1.95    	6.50    	0.21    	4.51    	-2.60   	3.09    	4.66    	3.24    	-       	
1.98    	6.59    	0.21    	4.68    	-2.60   	3.09    	4.82    	3.26    	-       	
2.01    	6.40    	0.21    	6.58    	-2.61   	3.09    	5.02    	3.27    	-       	
2.04    	-3.45   	0.28    	-0.46   	-2.61   	3.09    	5.17    	0.00    	-       	
2.07    	-2.76   	0.28    	-0.19   	-2.62   	3.09    	5.33    	0.00    	-       	
2.10    	-1.83   	0.27    	0.33    	-2.64   	3.09    	5.56    	0.00    	-       	
2.14    	-1.06   	0.27    	0.95    	-2.65   	3.09    	5.74    	0.00    	-       	
2.17    	-5.13   	0.28    	19.70   	-2.66   	3.09    	5.97    	3.36    	-       	
2.21    	-7.30   	0.27    	17.06   	-2.68   	3.09    	6.15    	3.33    	-       	
2.24    	-7.35   	0.27    	17.01   	-2.69   	3.09    	6.40    	3.38    	-       	
2.27    	-6.98   	0.27    	16.71   	-2.70   	3.09    	6.57    	3.27    	-       	
2.30    	-6.35   	0.27    	17.17   	-2.70   	3.09    	6.83    	3.22    	-       	
2.34    	-5.63   	0.27    	16.48   	-2.71   	3.09    	7.01    	3.19    	-       	
2.37    	-4.90   	0.28    	16.25   	-2.71   	3.09    	7.28    	3.15    	-       	
2.41    	-5.71   	0.28    	20.77   	-2.71   	3.09    	7.49    	3.29    	-       	
2.44    	-5.64   	0.28    	22.11   	-2.72   	3.09    	7.75    	3.27    	-       	
2.47    	-5.34   	0.28    	22.15   	-2.72   	3.09    	7.96    	3.37    	-       	
2.50    	-5.13   	0.28    	22.01   	-2.72   	3.09    	8.24    	3.29    	-       	
2.54    	-4.98   	0.28    	21.53   	-2.72   	3.09    	8.45    	3.30    	-       	
2.57    	-4.75   	0.28    	23.01   	-2.72   	3.09    	8.73    	3.29    	-       	
2.61    	-4.73   	0.28    	22.87   	-2.72   	3.09    	8.95    	3.24    	-       	
2.64    	-4.86   	0.28    	23.23   	-2.72   	3.09    	9.26    	3.21    	-       	
2.67    	-4.72   	0.28    	22.80   	-2.72   	3.09    	9.48    	3.10    	-       	
2.70    	-4.83   	0.28    	23.54   	-2.73   	3.09    	9.79    	3.14    	-       	
2.74    	-4.86   	0.28    	23.81   	-2.73   	3.08    	10.02   	3.10    	-       	
2.77    	-4.90   	0.28    	24.17   	-2.73   	3.08    	10.34   	3.09    	-       	
2.81    	-4.60   	0.28    	23.46   	-2.72   	3.08    	10.58   	3.14    	-       	
2.84    	-4.53   	0.28    	23.91   	-2.72   	3.08    	10.91   	3.11    	-       	
2.87    	-4.45   	0.28    	23.84   	-2.72   	3.08    	11.15   	3.10    	-       	
2.90    	-4.70   	0.28    	24.71   	-2.72   	3.08    	11.50   	3.09    	-       	
2.94    	-4.66   	0.28    	24.23   	-2.72   	3.09    	11.76   	3.14    	-       	
2.97    	-9.65   	0.27    	36.76   	-2.72   	3.09    	12.10   	3.18    	-       	
3.01    	-11.04  	0.27    	38.91   	-2.72   	3.09    	12.36   	3.26    	-       	
3.04    	-12.86  	0.26    	42.18   	-2.72   	3.09    	12.72   	3.26    	-       	
3.07    	-14.25  	0.24    	43.71   	-2.72   	3.09    	12.98   	3.20    	-       	
3.11    	-13.43  	0.25    	42.36   	-2.73   	3.09    	13.35   	3.16    	-       	
3.14    	-11.61  	0.27    	38.25   	-2.73   	3.09    	13.64   	3.18    	-       	
3.17    	-10.98  	0.27    	36.53   	-2.73   	3.09    	14.00   	3.13    	-       	
3.21    	-10.52  	0.27    	35.00   	-2.73   	3.10    	14.27   	3.19    	-       	
3.24    	-11.29  	0.27    	36.66   	-2.74   	3.10    	14.67   	3.09    	-       	
3.27    	-11.55  	0.27    	38.10   	-2.74   	3.10    	14.95   	3.17    	-       	
3.30    	-10.22  	0.27    	35.08   	-2.74   	3.10    	15.35   	3.14    	-       	
3.34    	-9.87   	0.27    	34.96   	-2.74   	3.10    	15.67   	3.21    	-       	
3.37    	-10.20  	0.27    	35.74   	-2.74   	3.10    	16.06   	3.20    	-       	
3.41    	-6.69   	0.27    	46.56   	-2.74   	3.10    	16.37   	3.26    	-       	
3.44    	5.37    	0.26    	102.63  	-2.73   	3.10    	16.78   	3.35    	-       	
3.47    	4.35    	0.24    	88.71   	-2.73   	3.10    	17.07   	3.28    	-       	
3.50    	8.03    	0.23    	106.91  	-2.72   	3.11    	17.51   	3.21    	-       	
3.54    	6.67    	0.23    	92.10   	-2.71   	3.11    	17.83   	3.18    	-       	
3.57    	5.35    	0.27    	94.02   	-2.71   	3.11    	18.26   	3.21    	-       	
3.61    	2.15    	0.27    	71.21   	-2.71   	3.11    	18.61   	3.17    	-       	
3.64    	1.11    	0.27    	69.63   	-2.71   	3.12    	19.02   	3.15    	-       	
3.67    	27.18   	0.15    	353.76  	-2.71   	3.12    	19.35   	3.23    	-       	
3.72    	8.55    	0.22    	172.24  	-2.71   	3.12    	19.80   	3.25    	-       	
3.78    	7.45    	0.24    	173.33  	-2.71   	3.12    	20.16   	3.29    	-       	
3.81    	1.39    	0.27    	94.00   	-2.71   	3.12    	20.87   	3.26    	-       	
3.84    	1.04    	0.27    	98.54   	-2.71   	3.12    	21.41   	3.24    	-       	
3.87    	-2.23   	0.28    	52.12   	-2.72   	3.11    	21.83   	3.27    	-       	
3.91    	-2.11   	0.27    	53.28   	-2.72   	3.11    	22.21   	3.22    	-       	
3.94    	-1.93   	0.28    	51.88   	-2.72   	3.11    	22.67   	3.18    	-       	
3.97    	-1.85   	0.27    	53.47   	-2.72   	3.11    	23.03   	3.30    	-       	
4.00    	-1.54   	0.27    	52.33   	-2.72   	3.11    	23.52   	3.18    	-       	
4.04    	-1.68   	0.28    	52.09   	-2.72   	3.11    	23.88   	3.28    	-       	
4.07    	-1.69   	0.27    	52.81   	-2.72   	3.11    	24.40   	3.28    	-       	
4.11    	-1.72   	0.27    	52.45   	-2.72   	3.11    	24.78   	3.26    	-       	
4.14    	-1.53   	0.27    	52.98   	-2.72   	3.11    	25.29   	3.31    	-       	
4.17    	-1.66   	0.27    	54.27   	-2.72   	3.11    	25.68   	3.37    	-       	
4.20    	-1.94   	0.27    	54.97   	-2.73   	3.11    	26.18   	3.44    	-       	
4.24    	-1.90   	0.27    	54.58   	-2.73   	3.11    	26.56   	3.50    	-       	
4.27    	-5.06   	0.27    	58.92   	-2.74   	3.11    	27.10   	3.51    	-       	
4.29    	-13.97  	5.08    	50.28   	-2.74   	3.11    	27.48   	3.60    	-       	
4.30    	-17.32  	5.74    	49.38   	-2.75   	3.11    	28.04   	3.63    	gaze started: billboard_image_1	
4.33    	-17.77  	5.67    	49.26   	-2.76   	3.12    	28.18   	3.58    	-       	
4.34    	-18.30  	6.07    	49.11   	-2.76   	3.12    	28.67   	3.50    	-       	
4.37    	0.00    	0.00    	0.00    	-2.77   	3.12    	28.81   	3.52    	-       	
4.39    	-17.65  	5.67    	49.29   	-2.77   	3.12    	29.16   	3.43    	-       	
4.41    	-17.30  	5.67    	49.38   	-2.77   	3.12    	29.44   	3.53    	gaze started: billboard_image_1	
4.42    	-17.12  	5.40    	49.43   	-2.77   	3.12    	29.78   	3.51    	-       	
4.46    	-17.07  	5.70    	49.45   	-2.78   	3.12    	29.94   	3.49    	-       	
4.47    	-16.26  	5.38    	49.66   	-2.78   	3.12    	30.42   	3.45    	-       	
4.50    	-15.94  	5.30    	49.75   	-2.78   	3.12    	30.58   	3.45    	-       	
4.51    	-14.99  	5.41    	50.00   	-2.78   	3.12    	31.09   	3.44    	-       	
4.53    	-14.79  	5.72    	50.06   	-2.78   	3.12    	31.24   	3.49    	-       	
4.55    	-14.36  	5.80    	50.17   	-2.78   	3.12    	31.59   	3.46    	-       	
4.57    	-14.31  	5.81    	50.19   	-2.78   	3.12    	31.87   	3.49    	-       	
4.60    	-14.30  	5.88    	50.19   	-2.78   	3.12    	32.17   	3.49    	-       	
4.62    	-14.04  	5.74    	50.26   	-2.78   	3.12    	32.58   	3.42    	-       	
4.63    	-13.89  	5.92    	50.30   	-2.78   	3.12    	32.90   	3.44    	-       	
4.65    	-14.06  	5.94    	50.25   	-2.78   	3.12    	33.08   	3.40    	-       	
4.68    	-13.92  	5.81    	50.29   	-2.78   	3.12    	33.41   	3.40    	-       	
4.70    	-13.76  	5.79    	50.33   	-2.79   	3.12    	33.74   	3.38    	-       	
4.72    	-13.91  	5.73    	50.29   	-2.79   	3.12    	34.07   	3.36    	-       	
4.74    	-13.72  	5.76    	50.34   	-2.78   	3.12    	34.42   	3.31    	-       	
