seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

0.06    	-15.39  	4.73    	49.89   	-2.97   	2.12    	0.07    	3.17    	-       	
0.22    	-13.28  	3.60    	49.51   	-2.97   	2.12    	0.07    	3.09    	gaze started: billboard_image_1	
0.25    	-16.63  	4.92    	49.56   	-2.97   	2.13    	0.07    	3.08    	-       	
0.27    	-16.28  	4.80    	49.66   	-2.97   	2.13    	0.07    	3.10    	gaze started: billboard_image_1	
0.30    	-16.14  	4.77    	49.69   	-2.97   	2.12    	0.07    	3.09    	-       	
0.33    	-15.91  	4.73    	49.76   	-2.97   	2.12    	0.07    	3.07    	-       	
0.35    	-16.00  	4.70    	49.73   	-2.97   	2.12    	0.07    	3.07    	-       	
0.39    	-15.61  	4.60    	49.84   	-2.97   	2.12    	0.07    	3.04    	-       	
0.42    	-15.49  	4.57    	49.87   	-2.97   	2.12    	0.07    	3.04    	-       	
0.44    	0.00    	0.00    	0.00    	-2.97   	2.12    	0.07    	3.03    	-       	
0.47    	0.00    	0.00    	0.00    	-2.98   	2.12    	0.07    	3.03    	-       	
0.49    	0.00    	0.00    	0.00    	-2.98   	2.12    	0.07    	3.03    	-       	
0.52    	0.00    	0.00    	0.00    	-2.98   	2.12    	0.07    	3.04    	-       	
0.54    	-17.39  	5.87    	49.36   	-2.98   	2.12    	0.07    	3.05    	-       	
0.57    	-17.46  	5.82    	49.34   	-2.98   	2.13    	0.06    	3.08    	gaze started: billboard_image_1	
0.59    	-17.60  	5.70    	49.30   	-2.98   	2.13    	0.06    	3.10    	-       	
0.62    	-17.87  	5.90    	49.23   	-2.98   	2.13    	0.06    	3.11    	-       	
0.65    	-18.34  	5.89    	49.11   	-2.98   	2.13    	0.06    	3.16    	-       	
0.67    	-17.98  	5.57    	49.20   	-2.98   	2.13    	0.06    	3.17    	-       	
0.70    	-17.77  	5.90    	49.26   	-2.98   	2.13    	0.06    	3.21    	-       	
0.73    	-17.70  	5.28    	49.28   	-2.98   	2.13    	0.06    	3.24    	-       	
0.75    	-17.94  	5.56    	49.21   	-2.98   	2.13    	0.06    	3.29    	-       	
0.78    	-17.68  	5.25    	49.28   	-2.98   	2.13    	0.06    	3.27    	-       	
0.80    	-17.32  	5.39    	49.38   	-2.98   	2.13    	0.06    	3.25    	-       	
0.83    	-17.57  	5.33    	49.31   	-2.98   	2.13    	0.06    	3.27    	gaze fixated: billboard_image_1	
0.87    	-17.22  	5.28    	49.41   	-2.98   	2.13    	0.06    	3.31    	-       	
0.89    	-16.90  	5.35    	49.49   	-2.98   	2.13    	0.06    	3.32    	-       	
0.92    	-16.90  	5.52    	49.49   	-2.99   	2.13    	0.06    	3.32    	-       	
0.94    	-15.35  	5.86    	49.91   	-2.99   	2.13    	0.06    	3.39    	-       	
0.97    	-15.06  	5.97    	49.98   	-2.99   	2.13    	0.06    	3.35    	-       	
1.00    	-15.74  	6.04    	49.80   	-2.99   	2.13    	0.06    	3.35    	-       	
1.03    	-15.72  	6.05    	49.81   	-2.99   	2.13    	0.06    	3.36    	-       	
1.06    	-15.64  	6.00    	49.83   	-2.99   	2.13    	0.06    	3.36    	-       	
1.09    	-15.59  	6.04    	49.84   	-2.99   	2.13    	0.06    	3.39    	-       	
1.12    	-15.60  	5.98    	49.84   	-2.98   	2.13    	0.06    	3.39    	-       	
1.15    	-15.69  	6.10    	49.81   	-2.98   	2.13    	0.06    	3.40    	-       	
1.18    	-15.64  	6.13    	49.83   	-2.98   	2.13    	0.06    	3.40    	-       	
1.21    	-15.62  	5.99    	49.83   	-2.98   	2.13    	0.06    	3.39    	-       	
1.24    	-15.56  	5.97    	49.85   	-2.98   	2.13    	0.06    	3.39    	-       	
1.27    	-15.38  	4.66    	49.90   	-2.98   	2.13    	0.06    	3.40    	-       	
1.30    	-15.59  	4.93    	49.84   	-2.98   	2.13    	0.06    	3.39    	-       	
