seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

0.13    	3.95    	0.26    	207.86  	-2.86   	3.00    	0.47    	3.47    	-       	
0.21    	-15.68  	5.98    	49.82   	-2.86   	3.00    	0.47    	3.34    	-       	
0.24    	-15.69  	6.14    	49.82   	-2.86   	3.00    	0.46    	3.39    	gaze started: billboard_image_1	
0.26    	-15.56  	5.96    	49.85   	-2.86   	3.00    	0.46    	3.37    	-       	
0.29    	-15.36  	5.57    	49.90   	-2.86   	3.00    	0.46    	3.35    	-       	
0.31    	-15.33  	5.60    	49.91   	-2.86   	3.00    	0.46    	3.35    	-       	
0.34    	-15.26  	5.61    	49.93   	-2.86   	3.00    	0.46    	3.34    	-       	
0.37    	-15.23  	5.41    	49.94   	-2.86   	3.00    	0.46    	3.33    	-       	
0.39    	-15.23  	5.44    	49.94   	-2.86   	3.00    	0.46    	3.33    	-       	
0.42    	-15.13  	5.36    	49.96   	-2.86   	3.00    	0.46    	3.33    	-       	
0.46    	-12.79  	6.13    	50.59   	-2.86   	3.00    	0.46    	3.40    	-       	
0.48    	-12.88  	6.05    	50.57   	-2.86   	3.00    	0.46    	3.38    	-       	
0.51    	-13.02  	6.06    	50.53   	-2.86   	3.00    	0.46    	3.39    	gaze fixated: billboard_image_1	
0.53    	-13.04  	5.77    	50.52   	-2.86   	3.00    	0.46    	3.40    	-       	
0.56    	-13.15  	5.62    	50.50   	-2.86   	3.00    	0.46    	3.40    	-       	
0.59    	-13.25  	5.59    	50.47   	-2.86   	3.00    	0.46    	3.41    	-       	
0.61    	-13.40  	5.60    	50.43   	-2.86   	3.00    	0.46    	3.43    	-       	
0.64    	-13.55  	5.58    	50.39   	-2.86   	3.00    	0.46    	3.44    	-       	
0.66    	-13.81  	5.79    	50.32   	-2.86   	3.00    	0.46    	3.48    	-       	
0.69    	-14.08  	5.95    	50.25   	-2.86   	3.00    	0.46    	3.49    	-       	
0.71    	-14.02  	6.00    	50.26   	-2.86   	3.00    	0.46    	3.53    	-       	
0.74    	-14.08  	5.55    	50.25   	-2.86   	3.00    	0.46    	3.52    	-       	
0.77    	-14.09  	5.30    	50.24   	-2.86   	3.00    	0.46    	3.50    	-       	
0.79    	-16.32  	5.22    	49.65   	-2.87   	3.00    	0.46    	3.40    	-       	
0.84    	0.59    	0.27    	-1.75   	-2.87   	3.00    	0.46    	0.00    	-       	
0.89    	0.67    	0.27    	-1.61   	-2.87   	3.00    	0.46    	0.00    	gaze ended: billboard_image_1	
0.94    	0.79    	0.27    	-1.35   	-2.88   	3.00    	0.46    	0.00    	-       	
0.99    	-42.26  	0.14    	33.69   	-2.89   	3.00    	0.46    	3.84    	-       	
1.03    	-35.80  	0.14    	27.89   	-2.89   	3.00    	0.46    	3.75    	-       	
1.09    	-33.30  	0.13    	26.93   	-2.90   	3.00    	0.45    	3.82    	-       	
1.13    	-38.03  	0.12    	29.42   	-2.91   	3.00    	0.45    	3.93    	-       	
1.19    	-33.95  	0.13    	26.58   	-2.91   	3.00    	0.45    	3.93    	-       	
1.23    	-34.75  	0.13    	26.94   	-2.91   	3.00    	0.45    	3.95    	-       	
1.27    	-33.86  	0.14    	25.93   	-2.92   	3.00    	0.45    	3.94    	-       	
1.32    	-19.59  	0.17    	15.44   	-2.92   	3.00    	0.45    	3.88    	-       	
1.36    	-13.07  	0.26    	10.00   	-2.91   	3.00    	0.45    	3.73    	-       	
1.42    	-12.90  	0.26    	9.97    	-2.91   	3.00    	0.45    	3.70    	-       	
1.48    	-12.75  	0.26    	9.76    	-2.91   	3.00    	0.45    	3.66    	-       	
1.53    	-12.41  	0.26    	9.61    	-2.91   	3.00    	0.45    	3.51    	-       	
1.57    	-11.77  	0.27    	8.77    	-2.91   	3.00    	0.45    	3.37    	-       	
1.62    	1.19    	0.27    	0.08    	-2.91   	3.00    	0.45    	0.00    	-       	
1.67    	1.14    	0.27    	-0.27   	-2.90   	3.00    	0.46    	0.00    	-       	
