seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

0.04    	-16.71  	6.08    	49.54   	-2.70   	3.02    	0.41    	2.61    	gaze started: billboard_image_1	
0.19    	-12.51  	5.21    	50.67   	-2.70   	3.02    	0.41    	2.57    	-       	
0.22    	-17.94  	6.39    	49.21   	-2.71   	3.02    	0.41    	2.58    	-       	
0.24    	-17.47  	6.13    	49.34   	-2.71   	3.02    	0.40    	2.55    	-       	
0.28    	-16.20  	6.69    	49.68   	-2.71   	3.02    	0.40    	2.59    	-       	
0.30    	-16.24  	7.04    	49.67   	-2.71   	3.02    	0.40    	2.60    	gaze fixated: billboard_image_1	
0.33    	-15.73  	6.53    	49.80   	-2.71   	3.02    	0.40    	2.57    	-       	
0.37    	-15.61  	6.52    	49.84   	-2.71   	3.02    	0.40    	2.57    	-       	
0.41    	-6.11   	0.27    	38.00   	-2.71   	3.02    	0.40    	2.59    	-       	
0.46    	-4.96   	0.28    	22.32   	-2.71   	3.02    	0.40    	2.52    	gaze ended: billboard_image_1	
0.51    	-4.99   	0.28    	21.56   	-2.71   	3.02    	0.40    	2.55    	-       	
0.56    	-4.49   	0.28    	21.65   	-2.71   	3.02    	0.40    	2.54    	-       	
0.61    	-4.64   	0.28    	21.57   	-2.71   	3.02    	0.40    	2.54    	-       	
0.66    	-4.51   	0.28    	20.85   	-2.71   	3.02    	0.40    	2.52    	-       	
0.71    	-4.66   	0.28    	21.27   	-2.71   	3.02    	0.40    	2.52    	-       	
0.76    	-4.45   	0.28    	20.36   	-2.71   	3.02    	0.40    	2.51    	-       	
0.81    	-4.44   	0.28    	20.27   	-2.71   	3.02    	0.40    	2.50    	-       	
0.85    	-4.43   	0.28    	20.18   	-2.71   	3.02    	0.40    	2.49    	-       	
0.91    	-4.51   	0.28    	20.78   	-2.71   	3.02    	0.40    	2.49    	-       	
0.95    	-4.46   	0.28    	20.59   	-2.71   	3.02    	0.40    	2.49    	-       	
1.01    	-4.42   	0.28    	20.12   	-2.71   	3.02    	0.40    	2.48    	-       	
1.06    	-4.38   	0.28    	19.91   	-2.71   	3.02    	0.40    	2.47    	-       	
1.13    	-0.44   	0.27    	166.24  	-2.71   	3.02    	0.40    	2.45    	-       	
1.17    	-0.09   	0.27    	92.52   	-2.71   	3.02    	0.40    	2.53    	-       	
1.22    	-0.19   	0.27    	134.24  	-2.71   	3.02    	0.40    	2.49    	-       	
1.29    	0.46    	0.27    	165.54  	-2.70   	3.02    	0.40    	2.49    	-       	
1.33    	-2.26   	0.27    	323.05  	-2.70   	3.02    	0.40    	2.52    	-       	
1.38    	1.49    	0.27    	316.80  	-2.70   	3.02    	0.40    	2.53    	-       	
1.44    	17.27   	0.12    	642.89  	-2.70   	3.02    	0.41    	2.59    	-       	
1.48    	6.62    	0.21    	468.55  	-2.70   	3.02    	0.43    	2.63    	-       	
1.54    	8.79    	0.23    	366.05  	-2.70   	3.02    	0.46    	2.66    	-       	
1.59    	10.05   	0.21    	422.84  	-2.70   	3.02    	0.50    	2.66    	-       	
1.64    	-0.22   	0.27    	129.61  	-2.70   	3.02    	0.55    	2.73    	-       	
1.71    	2.48    	0.27    	155.29  	-2.69   	3.02    	0.63    	2.78    	-       	
1.76    	-4.87   	0.28    	32.74   	-2.69   	3.02    	0.69    	2.77    	-       	
1.81    	-4.64   	0.28    	23.14   	-2.69   	3.02    	0.80    	2.76    	-       	
1.86    	-4.50   	0.28    	23.52   	-2.69   	3.02    	0.89    	2.77    	-       	
1.91    	-4.61   	0.28    	23.29   	-2.69   	3.02    	1.03    	2.75    	-       	
1.96    	-4.73   	0.28    	22.90   	-2.69   	3.02    	1.12    	2.76    	-       	
2.01    	-4.73   	0.28    	22.61   	-2.69   	3.02    	1.27    	2.73    	-       	
2.05    	-14.28  	5.49    	50.19   	-2.69   	3.02    	1.39    	2.77    	-       	
2.07    	-14.44  	6.50    	50.15   	-2.70   	3.02    	1.55    	2.79    	gaze started: billboard_image_1	
2.10    	-14.48  	6.25    	50.14   	-2.70   	3.02    	1.63    	2.72    	-       	
2.13    	-14.32  	5.83    	50.18   	-2.70   	3.02    	1.72    	2.70    	-       	
2.16    	-14.22  	5.45    	50.21   	-2.70   	3.02    	1.83    	2.68    	-       	
2.18    	-14.42  	5.50    	50.16   	-2.70   	3.02    	1.91    	2.67    	-       	
