position,billboard_name
1,lawyer_emo
2,smoking_neu
3,smartphone_neu
4,buckle_up_neu
5,drugged_driving_neu
6,brunch_emo
7,underage_drinking_emo
8,distracted_driving_emo
9,hiv_neu
10,pizza_neu
11,education_donation_neu
12,salad_emo
13,hotel_emo
14,furniture_emo
15,vaccination_emo
16,coffee_neu
17,binge_drinking_emo
18,diabetes_emo
19,burger_neu
20,sunscreen_neu
