position,billboard_name
1,hotel_neu
2,underage_drinking_emo
3,sunscreen_emo
4,buckle_up_neu
5,hiv_neu
6,vaccination_neu
7,education_donation_emo
8,furniture_emo
9,pizza_emo
10,smartphone_neu
11,drugged_driving_emo
12,burger_neu
13,distracted_driving_emo
14,smoking_emo
15,salad_emo
16,diabetes_neu
17,brunch_neu
18,coffee_emo
19,lawyer_neu
20,binge_drinking_neu
