position,billboard_name
1,smartphone_neu
2,coffee_emo
3,buckle_up_neu
4,furniture_neu
5,diabetes_neu
6,drugged_driving_emo
7,distracted_driving_emo
8,underage_drinking_neu
9,pizza_emo
10,vaccination_neu
11,binge_drinking_emo
12,salad_neu
13,education_donation_emo
14,sunscreen_emo
15,burger_emo
16,hotel_neu
17,hiv_neu
18,smoking_emo
19,lawyer_emo
20,brunch_neu
