position,billboard_name
1,buckle_up_neu
2,distracted_driving_emo
3,hiv_emo
4,burger_neu
5,binge_drinking_neu
6,furniture_emo
7,salad_emo
8,coffee_neu
9,underage_drinking_neu
10,brunch_emo
11,smoking_neu
12,vaccination_emo
13,education_donation_neu
14,pizza_neu
15,lawyer_emo
16,hotel_emo
17,sunscreen_emo
18,smartphone_neu
19,diabetes_neu
20,drugged_driving_emo
