position,billboard_name
1,hiv_emo
2,lawyer_emo
3,smoking_emo
4,distracted_driving_neu
5,furniture_neu
6,underage_drinking_neu
7,sunscreen_neu
8,binge_drinking_emo
9,drugged_driving_neu
10,burger_neu
11,salad_emo
12,coffee_neu
13,hotel_emo
14,education_donation_emo
15,brunch_neu
16,diabetes_emo
17,smartphone_neu
18,buckle_up_neu
19,pizza_emo
20,vaccination_emo
