position,billboard_name
1,education_donation_neu
2,sunscreen_emo
3,hotel_emo
4,hiv_neu
5,drugged_driving_emo
6,pizza_emo
7,coffee_emo
8,smartphone_emo
9,vaccination_neu
10,brunch_emo
11,diabetes_neu
12,buckle_up_neu
13,lawyer_neu
14,binge_drinking_neu
15,salad_neu
16,furniture_neu
17,burger_neu
18,smoking_emo
19,distracted_driving_emo
20,underage_drinking_emo
