position,billboard_name
1,coffee_neu
2,hotel_emo
3,hiv_neu
4,burger_neu
5,binge_drinking_neu
6,education_donation_neu
7,buckle_up_neu
8,brunch_emo
9,distracted_driving_neu
10,lawyer_neu
11,smartphone_emo
12,smoking_emo
13,pizza_emo
14,furniture_emo
15,drugged_driving_emo
16,diabetes_emo
17,sunscreen_emo
18,underage_drinking_emo
19,vaccination_neu
20,salad_neu
