position,billboard_name
1,brunch_neu
2,furniture_neu
3,binge_drinking_emo
4,distracted_driving_neu
5,hiv_emo
6,smartphone_emo
7,smoking_emo
8,education_donation_neu
9,drugged_driving_neu
10,buckle_up_neu
11,pizza_emo
12,coffee_emo
13,hotel_emo
14,sunscreen_neu
15,underage_drinking_emo
16,lawyer_neu
17,burger_neu
18,vaccination_emo
19,diabetes_neu
20,salad_emo
