position,billboard_name
1,smartphone_neu
2,hotel_neu
3,diabetes_neu
4,buckle_up_emo
5,pizza_emo
6,vaccination_emo
7,furniture_emo
8,brunch_neu
9,smoking_neu
10,education_donation_emo
11,burger_emo
12,salad_emo
13,binge_drinking_neu
14,lawyer_neu
15,sunscreen_emo
16,drugged_driving_emo
17,coffee_neu
18,distracted_driving_neu
19,underage_drinking_neu
20,hiv_emo
