position,billboard_name
1,hotel_emo
2,underage_drinking_neu
3,sunscreen_neu
4,buckle_up_emo
5,hiv_emo
6,vaccination_emo
7,education_donation_neu
8,furniture_neu
9,pizza_neu
10,smartphone_emo
11,drugged_driving_neu
12,burger_emo
13,distracted_driving_neu
14,smoking_neu
15,salad_neu
16,diabetes_emo
17,brunch_emo
18,coffee_neu
19,lawyer_emo
20,binge_drinking_emo
