position,billboard_name
1,drugged_driving_emo
2,underage_drinking_neu
3,smoking_emo
4,furniture_neu
5,hotel_emo
6,hiv_neu
7,smartphone_emo
8,coffee_emo
9,vaccination_neu
10,salad_neu
11,distracted_driving_neu
12,lawyer_neu
13,brunch_neu
14,diabetes_neu
15,sunscreen_emo
16,burger_emo
17,education_donation_neu
18,pizza_emo
19,buckle_up_emo
20,binge_drinking_emo
