position,billboard_name
1,buckle_up_neu
2,hotel_emo
3,vaccination_neu
4,drugged_driving_emo
5,binge_drinking_emo
6,furniture_emo
7,burger_neu
8,smoking_emo
9,smartphone_neu
10,salad_emo
11,diabetes_emo
12,lawyer_neu
13,coffee_neu
14,education_donation_emo
15,underage_drinking_neu
16,hiv_neu
17,distracted_driving_neu
18,brunch_neu
19,pizza_emo
20,sunscreen_emo
