seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

0.04    	0.00    	0.00    	0.00    	-2.98   	2.12    	0.03    	2.90    	-       	
0.20    	0.00    	0.00    	0.00    	-2.98   	2.12    	0.03    	2.93    	-       	
0.23    	0.00    	0.00    	0.00    	-2.98   	2.12    	0.03    	2.93    	-       	
0.25    	0.00    	0.00    	0.00    	-2.98   	2.12    	0.03    	2.93    	-       	
0.28    	0.00    	0.00    	0.00    	-2.98   	2.12    	0.03    	2.94    	-       	
0.30    	0.00    	0.00    	0.00    	-2.98   	2.12    	0.03    	2.94    	-       	
0.33    	0.00    	0.00    	0.00    	-2.98   	2.12    	0.03    	2.94    	-       	
0.36    	0.00    	0.00    	0.00    	-2.98   	2.12    	0.03    	2.95    	-       	
0.38    	0.00    	0.00    	0.00    	-2.98   	2.12    	0.03    	2.94    	-       	
0.41    	0.00    	0.00    	0.00    	-2.98   	2.12    	0.03    	2.94    	-       	
0.44    	0.00    	0.00    	0.00    	-2.98   	2.12    	0.03    	2.94    	-       	
0.46    	0.00    	0.00    	0.00    	-2.98   	2.12    	0.03    	2.94    	-       	
0.49    	0.00    	0.00    	0.00    	-2.98   	2.12    	0.03    	2.94    	-       	
0.52    	0.00    	0.00    	0.00    	-2.98   	2.12    	0.03    	2.93    	-       	
0.55    	0.00    	0.00    	0.00    	-2.98   	2.12    	0.03    	2.93    	-       	
0.57    	0.00    	0.00    	0.00    	-2.98   	2.12    	0.03    	2.93    	-       	
0.60    	0.00    	0.00    	0.00    	-2.98   	2.12    	0.03    	2.94    	-       	
0.63    	0.00    	0.00    	0.00    	-2.98   	2.12    	0.03    	2.94    	-       	
0.65    	0.00    	0.00    	0.00    	-2.98   	2.12    	0.03    	2.96    	-       	
0.70    	-4.58   	0.28    	24.07   	-2.98   	2.12    	0.03    	2.89    	-       	
0.74    	-5.03   	0.28    	23.27   	-2.98   	2.12    	0.03    	2.89    	-       	
0.79    	-4.62   	0.28    	22.74   	-2.98   	2.12    	0.03    	2.91    	-       	
0.84    	-4.78   	0.28    	23.03   	-2.98   	2.12    	0.03    	2.91    	-       	
0.89    	-4.64   	0.28    	22.49   	-2.98   	2.12    	0.03    	2.93    	-       	
0.93    	-4.48   	0.27    	22.10   	-2.98   	2.12    	0.03    	2.96    	-       	
0.98    	-4.65   	0.28    	20.96   	-2.98   	2.12    	0.03    	3.01    	-       	
1.02    	-4.65   	0.28    	20.99   	-2.98   	2.12    	0.03    	3.05    	-       	
1.07    	-4.62   	0.28    	21.04   	-2.98   	2.12    	0.03    	3.06    	-       	
