seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

0.09    	-3.75   	0.28    	18.57   	-3.03   	2.63    	0.04    	3.37    	-       	
0.25    	-3.71   	0.28    	20.47   	-3.03   	2.63    	0.04    	3.47    	-       	
0.30    	-3.66   	0.28    	17.45   	-3.03   	2.63    	0.04    	3.51    	-       	
0.35    	0.00    	0.00    	0.00    	-3.03   	2.63    	0.04    	3.71    	-       	
0.37    	0.00    	0.00    	0.00    	-3.03   	2.63    	0.04    	3.66    	-       	
0.40    	0.00    	0.00    	0.00    	-3.03   	2.63    	0.05    	3.63    	-       	
0.42    	0.00    	0.00    	0.00    	-3.03   	2.63    	0.05    	3.61    	-       	
0.44    	0.00    	0.00    	0.00    	-3.03   	2.63    	0.06    	3.60    	-       	
0.48    	-14.36  	7.09    	50.17   	-3.03   	2.63    	0.06    	3.57    	-       	
0.50    	-13.92  	6.46    	50.29   	-3.03   	2.63    	0.08    	3.52    	gaze started: billboard_image_1	
0.52    	-13.96  	6.52    	50.28   	-3.03   	2.63    	0.09    	3.49    	-       	
0.56    	-14.14  	6.53    	50.23   	-3.03   	2.63    	0.10    	3.50    	-       	
0.58    	-13.90  	6.63    	50.30   	-3.03   	2.63    	0.13    	3.50    	-       	
0.61    	-13.89  	6.73    	50.30   	-3.03   	2.63    	0.15    	3.50    	-       	
0.64    	-13.84  	6.91    	50.31   	-3.03   	2.63    	0.18    	3.51    	-       	
0.67    	-13.84  	6.83    	50.31   	-3.03   	2.63    	0.21    	3.50    	-       	
0.69    	-13.91  	6.77    	50.29   	-3.03   	2.63    	0.24    	3.51    	-       	
0.72    	-13.76  	6.78    	50.33   	-3.03   	2.63    	0.27    	3.51    	-       	
0.75    	-14.08  	6.42    	50.25   	-3.03   	2.63    	0.31    	3.51    	-       	
0.78    	-14.73  	6.38    	50.07   	-3.03   	2.63    	0.35    	3.52    	gaze fixated: billboard_image_1	
0.80    	-18.15  	5.76    	49.16   	-3.03   	2.63    	0.40    	3.72    	-       	
0.83    	0.00    	0.00    	0.00    	-3.03   	2.63    	0.44    	3.77    	-       	
0.86    	0.00    	0.00    	0.00    	-3.03   	2.63    	0.48    	3.73    	gaze ended: billboard_image_1	
0.88    	-18.46  	5.54    	49.07   	-3.03   	2.63    	0.54    	3.71    	-       	
0.91    	-18.51  	5.55    	49.06   	-3.03   	2.63    	0.59    	3.71    	gaze started: billboard_image_1	
0.93    	-18.47  	5.55    	49.07   	-3.03   	2.63    	0.65    	3.71    	-       	
0.96    	-18.41  	5.49    	49.09   	-3.03   	2.63    	0.71    	3.71    	-       	
0.98    	-18.44  	5.50    	49.08   	-3.03   	2.63    	0.76    	3.71    	-       	
1.01    	-18.47  	5.36    	49.07   	-3.03   	2.63    	0.82    	3.71    	-       	
1.04    	-18.38  	5.45    	49.09   	-3.03   	2.63    	0.90    	3.72    	-       	
1.07    	-18.30  	5.64    	49.12   	-3.03   	2.63    	0.97    	3.72    	-       	
1.10    	-18.28  	5.72    	49.12   	-3.03   	2.63    	1.05    	3.70    	-       	
1.12    	-18.35  	5.66    	49.10   	-3.03   	2.63    	1.14    	3.70    	-       	
1.15    	-18.51  	6.07    	49.06   	-3.03   	2.63    	1.21    	3.70    	-       	
1.18    	-18.68  	6.04    	49.01   	-3.03   	2.63    	1.29    	3.70    	gaze fixated: billboard_image_1	
1.20    	-18.71  	6.16    	49.01   	-3.03   	2.63    	1.38    	3.70    	-       	
1.23    	-18.68  	6.18    	49.01   	-3.03   	2.63    	1.46    	3.70    	-       	
1.26    	-18.51  	5.96    	49.06   	-3.03   	2.63    	1.55    	3.71    	-       	
1.28    	-18.61  	5.64    	49.03   	-3.03   	2.63    	1.64    	3.70    	-       	
1.31    	-18.64  	5.46    	49.02   	-3.03   	2.63    	1.73    	3.70    	-       	
1.34    	-16.70  	5.38    	49.54   	-3.03   	2.63    	1.83    	3.53    	-       	
1.37    	-16.33  	6.02    	49.64   	-3.04   	2.63    	1.97    	3.59    	-       	
1.40    	-16.33  	5.70    	49.64   	-3.04   	2.63    	2.07    	3.59    	-       	
1.43    	-16.37  	5.73    	49.63   	-3.04   	2.63    	2.18    	3.60    	-       	
1.46    	-16.23  	5.72    	49.67   	-3.04   	2.63    	2.33    	3.60    	-       	
1.49    	-16.06  	5.75    	49.72   	-3.04   	2.63    	2.43    	3.62    	-       	
1.51    	-16.09  	5.68    	49.71   	-3.04   	2.63    	2.57    	3.62    	-       	
1.54    	-16.13  	5.94    	49.70   	-3.04   	2.63    	2.68    	3.63    	-       	
1.57    	-16.48  	5.47    	49.60   	-3.04   	2.63    	2.79    	3.63    	-       	
1.59    	-16.72  	5.40    	49.54   	-3.04   	2.63    	2.93    	3.64    	-       	
1.62    	-16.70  	5.44    	49.54   	-3.04   	2.63    	3.05    	3.64    	-       	
1.64    	-16.70  	5.27    	49.54   	-3.04   	2.63    	3.17    	3.63    	-       	
1.67    	-16.61  	5.31    	49.57   	-3.04   	2.63    	3.31    	3.65    	-       	
1.69    	-16.58  	5.36    	49.58   	-3.04   	2.63    	3.43    	3.65    	-       	
1.72    	-17.43  	5.85    	49.35   	-3.04   	2.63    	3.55    	3.61    	-       	
1.75    	-18.65  	4.75    	49.02   	-3.04   	2.63    	3.71    	3.67    	-       	
1.77    	0.00    	0.00    	0.00    	-3.04   	2.63    	3.84    	3.77    	-       	
1.80    	0.00    	0.00    	0.00    	-3.04   	2.63    	3.97    	3.72    	gaze ended: billboard_image_1	
1.82    	0.00    	0.00    	0.00    	-3.04   	2.63    	4.14    	3.70    	-       	
1.85    	0.00    	0.00    	0.00    	-3.04   	2.63    	4.27    	3.69    	-       	
1.88    	0.00    	0.00    	0.00    	-3.04   	2.63    	4.41    	3.72    	-       	
1.90    	0.00    	0.00    	0.00    	-3.03   	2.63    	4.59    	3.71    	-       	
1.93    	0.00    	0.00    	0.00    	-3.03   	2.63    	4.73    	3.72    	-       	
1.96    	0.00    	0.00    	0.00    	-3.03   	2.63    	4.88    	3.74    	-       	
1.98    	0.00    	0.00    	0.00    	-3.03   	2.63    	5.06    	3.69    	-       	
2.02    	-4.59   	0.28    	22.32   	-3.03   	2.63    	5.23    	3.60    	-       	
2.08    	-3.77   	0.28    	20.14   	-3.03   	2.63    	5.38    	3.60    	-       	
2.12    	-4.23   	0.28    	20.86   	-3.03   	2.63    	5.70    	3.59    	-       	
2.17    	-4.44   	0.28    	21.48   	-3.03   	2.63    	6.02    	3.60    	-       	
