seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

0.02    	7.45    	5.33    	284.68  	-2.73   	3.02    	0.42    	3.61    	gaze started: billboard_image_2	
0.04    	0.00    	0.00    	0.00    	-2.73   	3.02    	0.42    	3.58    	-       	
0.10    	0.57    	0.27    	149.31  	-2.73   	3.02    	0.42    	3.57    	-       	
0.14    	-6.23   	0.27    	288.02  	-2.73   	3.02    	0.42    	3.60    	-       	
0.19    	-2.74   	0.27    	148.75  	-2.74   	3.02    	0.42    	3.61    	-       	
0.25    	-3.02   	0.28    	198.78  	-2.74   	3.02    	0.42    	3.63    	-       	
0.29    	-3.68   	0.27    	128.39  	-2.74   	3.02    	0.42    	3.59    	-       	
0.34    	-4.09   	0.27    	172.21  	-2.74   	3.02    	0.42    	3.57    	-       	
0.38    	-2.36   	0.27    	109.67  	-2.74   	3.02    	0.42    	3.57    	-       	
0.41    	-1.90   	0.27    	107.15  	-2.74   	3.02    	0.42    	3.56    	-       	
0.46    	-0.78   	0.27    	119.77  	-2.74   	3.02    	0.42    	3.49    	-       	
0.51    	-1.16   	0.27    	155.57  	-2.74   	3.02    	0.42    	3.48    	-       	
0.56    	3.13    	0.27    	186.84  	-2.74   	3.02    	0.42    	3.44    	-       	
0.61    	-0.04   	0.27    	146.84  	-2.74   	3.02    	0.42    	3.41    	-       	
0.64    	-1.11   	0.27    	32.93   	-2.74   	3.02    	0.42    	3.43    	-       	
0.67    	-0.65   	0.27    	19.34   	-2.74   	3.02    	0.42    	3.45    	-       	
0.71    	-1.02   	0.27    	18.70   	-2.73   	3.02    	0.42    	3.38    	-       	
0.74    	-1.13   	0.28    	17.92   	-2.73   	3.02    	0.42    	3.39    	-       	
0.78    	-1.09   	0.28    	18.11   	-2.73   	3.02    	0.42    	3.39    	-       	
0.81    	-1.01   	0.27    	19.00   	-2.73   	3.02    	0.42    	3.40    	-       	
0.84    	-1.00   	0.27    	18.80   	-2.73   	3.02    	0.42    	3.39    	-       	
0.87    	-1.13   	0.27    	19.73   	-2.73   	3.02    	0.42    	3.40    	-       	
