seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

0.11    	3.91    	0.24    	532.70  	-3.03   	2.63    	-0.00   	3.45    	-       	
0.21    	0.00    	0.00    	0.00    	-3.03   	2.62    	-0.00   	3.40    	-       	
0.23    	-13.87  	4.85    	50.30   	-3.03   	2.62    	-0.00   	3.42    	-       	
0.26    	-13.63  	4.89    	50.37   	-3.03   	2.62    	-0.00   	3.42    	gaze started: billboard_image_1	
0.29    	-13.82  	4.72    	50.32   	-3.03   	2.62    	-0.00   	3.42    	-       	
0.31    	-13.75  	4.76    	50.34   	-3.03   	2.62    	-0.00   	3.42    	-       	
0.34    	-13.73  	4.84    	50.34   	-3.03   	2.62    	-0.00   	3.43    	-       	
0.37    	-13.74  	4.95    	50.34   	-3.03   	2.62    	-0.00   	3.43    	-       	
0.39    	-13.29  	5.10    	50.46   	-3.03   	2.62    	-0.00   	3.46    	-       	
0.44    	-14.20  	0.24    	95.20   	-3.03   	2.62    	-0.00   	3.41    	-       	
0.49    	-4.84   	0.27    	26.10   	-3.03   	2.62    	-0.00   	3.40    	-       	
0.53    	-4.93   	0.32    	24.93   	-3.03   	2.62    	-0.00   	3.43    	-       	
0.59    	-5.10   	0.27    	26.98   	-3.03   	2.62    	0.00    	3.44    	-       	
0.63    	-5.06   	0.27    	26.88   	-3.03   	2.62    	0.00    	3.44    	-       	
0.69    	-4.53   	0.28    	23.19   	-3.03   	2.62    	0.00    	3.48    	-       	
0.73    	-4.54   	0.28    	23.33   	-3.03   	2.62    	0.00    	3.47    	-       	
0.79    	-4.54   	0.28    	22.85   	-3.03   	2.62    	0.00    	3.46    	-       	
0.83    	-4.49   	0.28    	22.43   	-3.03   	2.62    	0.00    	3.46    	-       	
0.88    	-4.53   	0.28    	23.41   	-3.03   	2.62    	0.00    	3.47    	-       	
0.93    	-4.47   	0.28    	20.64   	-3.03   	2.62    	0.00    	3.41    	-       	
0.98    	-3.55   	0.27    	14.15   	-3.03   	2.62    	0.00    	3.46    	-       	
1.04    	-3.59   	0.27    	14.45   	-3.03   	2.62    	0.00    	3.37    	-       	
1.09    	-3.59   	0.27    	14.73   	-3.03   	2.62    	0.00    	3.37    	-       	
1.13    	-3.57   	0.27    	14.66   	-3.03   	2.62    	0.00    	3.37    	-       	
1.18    	-3.54   	0.27    	13.77   	-3.03   	2.62    	0.01    	3.39    	-       	
1.23    	-3.55   	0.27    	13.90   	-3.03   	2.62    	0.03    	3.38    	-       	
1.28    	-3.56   	0.27    	14.42   	-3.03   	2.62    	0.05    	3.38    	-       	
1.33    	-3.56   	0.27    	14.25   	-3.03   	2.62    	0.09    	3.38    	-       	
1.37    	-3.59   	0.27    	14.27   	-3.03   	2.62    	0.14    	3.37    	-       	
1.42    	-3.58   	0.27    	14.26   	-3.03   	2.62    	0.19    	3.37    	-       	
1.48    	-3.56   	0.27    	14.07   	-3.03   	2.62    	0.25    	3.36    	-       	
1.52    	-3.56   	0.27    	14.20   	-3.03   	2.62    	0.34    	3.36    	-       	
