seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

0.09    	-3.90   	0.28    	45.70   	-2.95   	2.10    	0.16    	3.95    	-       	
0.23    	-4.73   	0.27    	64.99   	-2.95   	2.10    	0.21    	4.09    	-       	
0.28    	-3.78   	0.27    	58.11   	-2.95   	2.10    	0.46    	4.12    	-       	
0.33    	-4.02   	0.28    	56.85   	-2.95   	2.10    	0.54    	4.13    	-       	
0.38    	-4.75   	0.28    	22.10   	-2.95   	2.10    	0.64    	4.21    	-       	
0.43    	-4.73   	0.28    	20.60   	-2.95   	2.10    	0.74    	4.18    	-       	
0.47    	-4.66   	0.28    	20.61   	-2.95   	2.10    	0.87    	4.20    	-       	
0.52    	-4.66   	0.28    	20.84   	-2.95   	2.10    	0.98    	4.21    	-       	
0.57    	-5.70   	0.28    	25.82   	-2.95   	2.10    	1.10    	4.28    	-       	
0.60    	-15.82  	5.02    	49.78   	-2.95   	2.10    	1.23    	4.29    	-       	
0.63    	-15.39  	5.29    	49.90   	-2.95   	2.10    	1.40    	4.31    	gaze started: billboard_image_1	
0.65    	-15.61  	5.20    	49.84   	-2.95   	2.10    	1.49    	4.33    	-       	
0.69    	-15.75  	5.33    	49.80   	-2.95   	2.10    	1.57    	4.33    	-       	
0.71    	-15.71  	5.33    	49.81   	-2.95   	2.10    	1.70    	4.32    	-       	
0.74    	-15.56  	5.06    	49.85   	-2.95   	2.10    	1.78    	4.29    	-       	
0.77    	-15.73  	6.14    	49.80   	-2.95   	2.10    	1.88    	4.26    	-       	
0.79    	-15.62  	6.40    	49.83   	-2.95   	2.10    	1.98    	4.23    	-       	
0.82    	-15.87  	6.61    	49.77   	-2.95   	2.10    	2.09    	4.24    	-       	
0.86    	-15.52  	6.24    	49.86   	-2.95   	2.10    	2.18    	4.21    	-       	
0.88    	-15.54  	6.22    	49.86   	-2.96   	2.10    	2.33    	4.19    	gaze fixated: billboard_image_1	
0.91    	-15.06  	6.74    	49.98   	-2.96   	2.10    	2.44    	4.19    	-       	
0.94    	-14.95  	6.11    	50.01   	-2.96   	2.10    	2.56    	4.10    	-       	
0.97    	-15.18  	6.20    	49.95   	-2.96   	2.10    	2.72    	4.12    	-       	
1.00    	-15.53  	6.23    	49.86   	-2.96   	2.10    	2.83    	4.08    	-       	
1.03    	-15.30  	5.36    	49.92   	-2.96   	2.10    	2.96    	4.09    	-       	
1.06    	-15.42  	5.93    	49.89   	-2.96   	2.10    	3.13    	4.05    	-       	
1.09    	-13.14  	6.39    	50.50   	-2.96   	2.11    	3.26    	4.04    	-       	
1.12    	-12.77  	6.15    	50.60   	-2.96   	2.11    	3.39    	4.07    	-       	
1.15    	-12.76  	6.24    	50.60   	-2.96   	2.11    	3.57    	4.06    	-       	
1.18    	-13.32  	6.74    	50.45   	-2.96   	2.11    	3.70    	4.07    	-       	
1.21    	-12.78  	6.45    	50.60   	-2.96   	2.11    	3.85    	4.08    	-       	
1.24    	-12.98  	6.20    	50.54   	-2.96   	2.11    	4.05    	4.05    	-       	
1.26    	-12.79  	6.86    	50.59   	-2.96   	2.11    	4.18    	4.01    	-       	
1.29    	-12.37  	6.68    	50.71   	-2.96   	2.11    	4.33    	4.06    	-       	
1.31    	-12.53  	6.37    	50.66   	-2.96   	2.11    	4.48    	4.00    	-       	
1.34    	-12.70  	7.09    	50.62   	-2.96   	2.11    	4.63    	4.00    	-       	
1.37    	-13.11  	6.53    	50.51   	-2.96   	2.11    	4.78    	4.04    	-       	
1.39    	-13.05  	6.42    	50.52   	-2.96   	2.11    	4.94    	4.02    	-       	
1.42    	-13.20  	6.27    	50.48   	-2.96   	2.11    	5.09    	4.02    	-       	
1.44    	-12.87  	6.21    	50.57   	-2.96   	2.12    	5.24    	4.03    	-       	
1.47    	-12.78  	6.11    	50.60   	-2.96   	2.12    	5.42    	4.00    	-       	
1.50    	-13.18  	5.67    	50.49   	-2.96   	2.12    	5.59    	3.98    	-       	
1.52    	-13.10  	5.46    	50.51   	-2.96   	2.12    	5.75    	4.03    	-       	
1.55    	-13.06  	5.65    	50.52   	-2.96   	2.12    	5.93    	4.00    	-       	
1.57    	-12.82  	5.65    	50.58   	-2.96   	2.12    	6.09    	4.00    	-       	
1.60    	-12.82  	5.76    	50.58   	-2.96   	2.12    	6.27    	4.00    	-       	
1.62    	-12.75  	5.91    	50.60   	-2.96   	2.12    	6.46    	4.00    	-       	
1.65    	-12.59  	5.64    	50.65   	-2.95   	2.12    	6.63    	3.98    	-       	
1.68    	-12.57  	5.09    	50.65   	-2.95   	2.12    	6.80    	4.02    	-       	
1.70    	-12.39  	5.11    	50.70   	-2.95   	2.12    	7.01    	4.04    	-       	
1.73    	-12.87  	5.44    	50.57   	-2.95   	2.12    	7.19    	4.05    	-       	
1.77    	-13.34  	5.20    	50.44   	-2.95   	2.12    	7.40    	4.02    	-       	
