seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

0.03    	-12.65  	5.94    	50.63   	-3.04   	2.68    	0.07    	3.63    	gaze started: billboard_image_1	
0.19    	-14.82  	5.55    	50.05   	-3.04   	2.68    	0.07    	3.77    	-       	
0.21    	-14.62  	5.95    	50.10   	-3.04   	2.68    	0.07    	3.81    	-       	
0.24    	-14.57  	5.71    	50.12   	-3.04   	2.68    	0.07    	3.82    	-       	
0.27    	-14.57  	5.66    	50.12   	-3.04   	2.68    	0.07    	3.84    	-       	
0.29    	-14.54  	5.55    	50.12   	-3.04   	2.68    	0.07    	3.86    	gaze fixated: billboard_image_1	
0.31    	-14.55  	5.48    	50.12   	-3.04   	2.68    	0.07    	3.89    	-       	
0.34    	-14.56  	5.54    	50.12   	-3.04   	2.68    	0.07    	3.91    	-       	
0.37    	-14.55  	5.60    	50.12   	-3.04   	2.68    	0.07    	3.94    	-       	
0.39    	-14.53  	5.62    	50.13   	-3.04   	2.67    	0.07    	3.96    	-       	
0.42    	-14.45  	5.71    	50.15   	-3.04   	2.67    	0.07    	3.97    	-       	
0.45    	-14.48  	5.70    	50.14   	-3.04   	2.67    	0.07    	4.02    	-       	
0.47    	-14.43  	5.68    	50.15   	-3.04   	2.67    	0.07    	4.03    	-       	
0.50    	-14.41  	5.65    	50.16   	-3.04   	2.67    	0.07    	4.03    	-       	
0.52    	-14.49  	5.66    	50.14   	-3.04   	2.67    	0.07    	4.04    	-       	
0.55    	-14.49  	5.59    	50.14   	-3.04   	2.67    	0.07    	4.05    	-       	
0.58    	-14.57  	5.66    	50.12   	-3.04   	2.67    	0.07    	4.05    	-       	
0.60    	-13.17  	5.60    	50.49   	-3.04   	2.67    	0.07    	4.12    	-       	
0.63    	-13.23  	5.55    	50.47   	-3.04   	2.67    	0.07    	4.11    	-       	
0.65    	-13.06  	5.51    	50.52   	-3.04   	2.67    	0.07    	4.13    	-       	
0.68    	-13.09  	5.52    	50.51   	-3.04   	2.67    	0.07    	4.12    	-       	
0.70    	-13.13  	5.55    	50.50   	-3.04   	2.67    	0.07    	4.12    	-       	
0.73    	-13.17  	5.57    	50.49   	-3.04   	2.67    	0.07    	4.12    	-       	
0.76    	-13.18  	5.55    	50.49   	-3.04   	2.67    	0.07    	4.13    	-       	
0.79    	-13.19  	5.53    	50.48   	-3.04   	2.67    	0.07    	4.10    	-       	
0.81    	-13.26  	5.59    	50.47   	-3.04   	2.67    	0.07    	4.10    	-       	
0.84    	-13.28  	5.53    	50.46   	-3.04   	2.67    	0.07    	4.11    	-       	
0.87    	-13.28  	5.58    	50.46   	-3.04   	2.67    	0.07    	4.10    	-       	
0.89    	-13.33  	5.59    	50.45   	-3.04   	2.67    	0.07    	4.10    	-       	
0.92    	-13.41  	5.60    	50.43   	-3.04   	2.67    	0.07    	4.11    	-       	
0.94    	-13.41  	5.59    	50.43   	-3.04   	2.67    	0.07    	4.11    	-       	
0.97    	-13.41  	5.60    	50.43   	-3.04   	2.67    	0.07    	4.12    	-       	
0.99    	-13.52  	5.60    	50.40   	-3.04   	2.67    	0.07    	4.11    	-       	
1.02    	-13.31  	5.69    	50.45   	-3.04   	2.67    	0.07    	4.10    	-       	
