seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

0.07    	-4.64   	0.27    	55.20   	-2.75   	2.98    	0.47    	3.06    	-       	
0.23    	-3.91   	0.28    	57.83   	-2.75   	2.98    	0.47    	3.13    	-       	
0.27    	-4.51   	0.28    	23.36   	-2.75   	2.98    	0.47    	3.11    	-       	
0.33    	-4.64   	0.28    	23.07   	-2.75   	2.98    	0.47    	3.19    	-       	
0.38    	-4.18   	0.28    	27.06   	-2.75   	2.98    	0.47    	3.19    	-       	
0.43    	-4.60   	0.28    	24.91   	-2.75   	2.98    	0.47    	3.24    	-       	
0.48    	-4.71   	0.28    	22.39   	-2.75   	2.98    	0.47    	3.29    	-       	
0.53    	-4.64   	0.28    	22.22   	-2.75   	2.98    	0.47    	3.25    	-       	
0.57    	-4.64   	0.28    	23.36   	-2.76   	2.98    	0.47    	3.25    	-       	
0.63    	-4.64   	0.28    	23.52   	-2.76   	2.98    	0.47    	3.26    	-       	
0.68    	-4.61   	0.28    	23.77   	-2.75   	2.98    	0.47    	3.25    	-       	
0.74    	-4.56   	0.28    	24.10   	-2.75   	2.98    	0.47    	3.23    	-       	
0.79    	-4.58   	0.28    	23.12   	-2.75   	2.98    	0.47    	3.20    	-       	
0.85    	-4.56   	0.28    	24.26   	-2.75   	2.98    	0.47    	3.18    	-       	
0.90    	-4.56   	0.28    	24.56   	-2.75   	2.98    	0.47    	3.17    	-       	
0.95    	-4.55   	0.28    	24.46   	-2.75   	2.98    	0.47    	3.18    	-       	
1.00    	-1.46   	0.27    	46.63   	-2.75   	2.98    	0.47    	3.08    	-       	
1.05    	-1.00   	0.27    	74.00   	-2.75   	2.98    	0.47    	3.17    	-       	
1.10    	-0.36   	0.27    	76.07   	-2.75   	2.98    	0.47    	3.15    	-       	
1.15    	-0.51   	0.27    	71.28   	-2.75   	2.98    	0.48    	3.15    	-       	
1.20    	-0.35   	0.27    	73.98   	-2.75   	2.98    	0.50    	3.16    	-       	
1.25    	-3.41   	0.27    	101.43  	-2.75   	2.98    	0.53    	3.18    	-       	
1.30    	1.48    	0.27    	260.13  	-2.75   	2.98    	0.57    	3.20    	-       	
1.37    	-0.11   	0.28    	206.95  	-2.75   	2.98    	0.62    	3.21    	-       	
1.42    	1.48    	0.27    	283.16  	-2.75   	2.98    	0.68    	3.22    	-       	
1.49    	0.08    	0.28    	235.25  	-2.75   	2.98    	0.78    	3.22    	-       	
1.55    	-3.11   	0.27    	96.14   	-2.75   	2.98    	0.87    	3.17    	-       	
1.60    	-0.49   	0.27    	135.18  	-2.75   	2.98    	1.01    	3.17    	-       	
1.64    	-0.95   	0.27    	129.60  	-2.75   	2.98    	1.12    	3.19    	-       	
1.70    	-1.19   	0.27    	130.60  	-2.75   	2.98    	1.24    	3.18    	-       	
1.75    	-0.97   	0.27    	138.47  	-2.75   	2.98    	1.37    	3.19    	-       	
1.80    	-0.79   	0.27    	135.94  	-2.75   	2.98    	1.51    	3.20    	-       	
1.85    	-0.75   	0.27    	125.74  	-2.75   	2.98    	1.69    	3.22    	-       	
1.91    	-0.65   	0.27    	131.04  	-2.75   	2.98    	1.84    	3.24    	-       	
1.96    	-1.18   	0.27    	76.30   	-2.75   	2.98    	2.02    	3.31    	-       	
2.01    	-2.99   	0.28    	55.28   	-2.75   	2.98    	2.20    	3.24    	-       	
2.05    	-4.58   	0.28    	21.57   	-2.75   	2.98    	2.39    	3.32    	-       	
2.10    	-4.56   	0.28    	23.81   	-2.75   	2.98    	2.58    	3.27    	-       	
2.15    	-4.51   	0.28    	25.19   	-2.75   	2.98    	2.80    	3.27    	-       	
2.20    	-4.49   	0.28    	24.99   	-2.75   	2.98    	3.00    	3.27    	-       	
2.25    	-4.59   	0.28    	25.52   	-2.75   	2.98    	3.24    	3.30    	-       	
2.30    	-4.58   	0.28    	25.05   	-2.75   	2.98    	3.46    	3.29    	-       	
2.35    	-4.61   	0.28    	25.15   	-2.75   	2.98    	3.73    	3.29    	-       	
2.40    	-4.64   	0.28    	25.35   	-2.75   	2.98    	3.97    	3.27    	-       	
2.45    	-4.57   	0.28    	25.22   	-2.75   	2.98    	4.26    	3.26    	-       	
2.51    	-4.56   	0.28    	24.83   	-2.75   	2.98    	4.52    	3.25    	-       	
2.55    	-4.58   	0.28    	24.92   	-2.75   	2.98    	4.82    	3.23    	-       	
2.61    	-4.59   	0.28    	24.50   	-2.75   	2.98    	5.10    	3.20    	-       	
2.65    	-4.64   	0.28    	24.54   	-2.75   	2.98    	5.42    	3.17    	-       	
2.70    	-4.61   	0.28    	24.48   	-2.75   	2.98    	5.73    	3.15    	-       	
2.75    	-4.59   	0.28    	24.39   	-2.75   	2.98    	6.07    	3.12    	-       	
2.80    	-4.59   	0.28    	24.27   	-2.75   	2.98    	6.39    	3.12    	-       	
2.87    	-4.37   	0.28    	25.22   	-2.75   	2.98    	6.75    	3.06    	-       	
